sample	library	run	r1_file	r2_file	reads_raw_r1	reads_raw_r2	reads_primers_fwd	reads_primers_rvs	reads_filtered_fwd	reads_filtered_rvs	reads_merged	reads_tabled	reads_chimera_checked	reads_tax.length_filtered
e01924-C-20240611	e01924-C-20240611	3	e01924-C_S184_L001_R1_001.fastq.gz	e01924-C_S184_L001_R2_001.fastq.gz	12200	12200	11410	11410	7772	7772	40	40	40	40
e01925-A-20240611	e01925-A-20240611	3	e01925-A_S9_L001_R1_001.fastq.gz	e01925-A_S9_L001_R2_001.fastq.gz	3867	3867	3774	3774	639	639	31	31	31	31
e01925-B-20240611	e01925-B-20240611	3	e01925-B_S97_L001_R1_001.fastq.gz	e01925-B_S97_L001_R2_001.fastq.gz	10709	10709	10476	10476	4961	4961	109	109	109	109
e01925-C-20240611	e01925-C-20240611	3	e01925-C_S185_L001_R1_001.fastq.gz	e01925-C_S185_L001_R2_001.fastq.gz	9265	9265	9127	9127	1435	1435	34	34	34	34
e01926-A-20240611	e01926-A-20240611	3	e01926-A_S10_L001_R1_001.fastq.gz	e01926-A_S10_L001_R2_001.fastq.gz	17521	17521	16715	16715	14111	14111	4356	4356	4356	4356
e01926-B-20240611	e01926-B-20240611	3	e01926-B_S98_L001_R1_001.fastq.gz	e01926-B_S98_L001_R2_001.fastq.gz	55861	55861	55076	55076	53107	53107	42812	42812	42682	42682
e01926-C-20240611	e01926-C-20240611	3	e01926-C_S186_L001_R1_001.fastq.gz	e01926-C_S186_L001_R2_001.fastq.gz	28151	28151	27478	27478	26493	26493	19052	19052	19032	19032
e01927-A-20240611	e01927-A-20240611	3	e01927-A_S11_L001_R1_001.fastq.gz	e01927-A_S11_L001_R2_001.fastq.gz	41715	41715	39720	39720	38990	38990	28586	28586	28586	28586
e01927-B-20240611	e01927-B-20240611	3	e01927-B_S99_L001_R1_001.fastq.gz	e01927-B_S99_L001_R2_001.fastq.gz	46629	46629	46064	46064	43430	43430	30326	30326	30326	30326
e01927-C-20240611	e01927-C-20240611	3	e01927-C_S187_L001_R1_001.fastq.gz	e01927-C_S187_L001_R2_001.fastq.gz	35925	35925	35530	35530	31925	31925	25688	25688	25688	25688
e01928-A-20240611	e01928-A-20240611	3	e01928-A_S12_L001_R1_001.fastq.gz	e01928-A_S12_L001_R2_001.fastq.gz	38171	38171	37707	37707	36931	36931	27219	27219	27219	27219
e01928-B-20240611	e01928-B-20240611	3	e01928-B_S100_L001_R1_001.fastq.gz	e01928-B_S100_L001_R2_001.fastq.gz	51924	51924	51272	51272	50367	50367	31558	31558	31558	31558
e01928-C-20240611	e01928-C-20240611	3	e01928-C_S188_L001_R1_001.fastq.gz	e01928-C_S188_L001_R2_001.fastq.gz	28968	28968	27811	27811	23888	23888	19134	19134	19134	19134
e01929-A-20240611	e01929-A-20240611	3	e01929-A_S13_L001_R1_001.fastq.gz	e01929-A_S13_L001_R2_001.fastq.gz	19593	19593	19382	19382	5774	5774	4958	4958	4958	4958
e01929-B-20240611	e01929-B-20240611	3	e01929-B_S101_L001_R1_001.fastq.gz	e01929-B_S101_L001_R2_001.fastq.gz	19328	19328	19120	19120	2614	2614	2299	2299	2299	2299
e01929-C-20240611	e01929-C-20240611	3	e01929-C_S189_L001_R1_001.fastq.gz	e01929-C_S189_L001_R2_001.fastq.gz	12992	12992	12733	12733	3221	3221	2617	2617	2617	2617
e01930-A-20240611	e01930-A-20240611	3	e01930-A_S14_L001_R1_001.fastq.gz	e01930-A_S14_L001_R2_001.fastq.gz	44177	44177	43372	43372	42593	42593	27948	27948	27948	27948
e01930-B-20240611	e01930-B-20240611	3	e01930-B_S102_L001_R1_001.fastq.gz	e01930-B_S102_L001_R2_001.fastq.gz	24291	24291	24011	24011	11896	11896	5946	5946	5946	5946
e01930-C-20240611	e01930-C-20240611	3	e01930-C_S190_L001_R1_001.fastq.gz	e01930-C_S190_L001_R2_001.fastq.gz	21528	21528	21021	21021	17186	17186	6650	6650	6650	6650
e01931-A-20240611	e01931-A-20240611	3	e01931-A_S15_L001_R1_001.fastq.gz	e01931-A_S15_L001_R2_001.fastq.gz	27329	27329	26744	26744	26089	26089	6233	6233	6233	6023
e01931-B-20240611	e01931-B-20240611	3	e01931-B_S103_L001_R1_001.fastq.gz	e01931-B_S103_L001_R2_001.fastq.gz	26841	26841	26120	26120	22223	22223	103	103	37	37
e01931-C-20240611	e01931-C-20240611	3	e01931-C_S191_L001_R1_001.fastq.gz	e01931-C_S191_L001_R2_001.fastq.gz	32277	32277	30883	30883	29371	29371	16469	16469	16447	16447
e01932-A-20240611	e01932-A-20240611	3	e01932-A_S16_L001_R1_001.fastq.gz	e01932-A_S16_L001_R2_001.fastq.gz	2898	2898	2844	2844	46	46	0	0	0	0
e01932-B-20240611	e01932-B-20240611	3	e01932-B_S104_L001_R1_001.fastq.gz	e01932-B_S104_L001_R2_001.fastq.gz	1958	1958	1907	1907	112	112	0	0	0	0
e01932-C-20240611	e01932-C-20240611	3	e01932-C_S192_L001_R1_001.fastq.gz	e01932-C_S192_L001_R2_001.fastq.gz	4055	4055	3731	3731	1714	1714	0	0	0	0
e01933-A-20240611	e01933-A-20240611	3	e01933-A_S17_L001_R1_001.fastq.gz	e01933-A_S17_L001_R2_001.fastq.gz	23868	23868	21809	21809	20271	20271	9844	9844	9844	9844
e01933-B-20240611	e01933-B-20240611	3	e01933-B_S105_L001_R1_001.fastq.gz	e01933-B_S105_L001_R2_001.fastq.gz	44363	44363	43542	43542	43022	43022	18252	18252	18252	18252
e01933-C-20240611	e01933-C-20240611	3	e01933-C_S193_L001_R1_001.fastq.gz	e01933-C_S193_L001_R2_001.fastq.gz	26230	26230	25031	25031	23333	23333	6146	6146	6146	5796
e01934-A-20240611	e01934-A-20240611	3	e01934-A_S18_L001_R1_001.fastq.gz	e01934-A_S18_L001_R2_001.fastq.gz	8966	8966	8036	8036	48	48	0	0	0	0
e01934-B-20240611	e01934-B-20240611	3	e01934-B_S106_L001_R1_001.fastq.gz	e01934-B_S106_L001_R2_001.fastq.gz	6558	6558	6467	6467	119	119	7	7	7	7
e01934-C-20240611	e01934-C-20240611	3	e01934-C_S194_L001_R1_001.fastq.gz	e01934-C_S194_L001_R2_001.fastq.gz	6933	6933	6815	6815	2993	2993	0	0	0	0
e01935-A-20240611	e01935-A-20240611	3	e01935-A_S19_L001_R1_001.fastq.gz	e01935-A_S19_L001_R2_001.fastq.gz	29641	29641	28954	28954	28611	28611	11340	11340	11340	11340
e01935-B-20240611	e01935-B-20240611	3	e01935-B_S107_L001_R1_001.fastq.gz	e01935-B_S107_L001_R2_001.fastq.gz	35995	35995	35164	35164	34653	34653	7299	7299	7299	7299
e01935-C-20240611	e01935-C-20240611	3	e01935-C_S195_L001_R1_001.fastq.gz	e01935-C_S195_L001_R2_001.fastq.gz	37404	37404	36411	36411	35868	35868	15470	15470	15470	15470
e01936-A-20240611	e01936-A-20240611	3	e01936-A_S20_L001_R1_001.fastq.gz	e01936-A_S20_L001_R2_001.fastq.gz	28533	28533	28008	28008	25742	25742	15444	15444	15444	15444
e01936-B-20240611	e01936-B-20240611	3	e01936-B_S108_L001_R1_001.fastq.gz	e01936-B_S108_L001_R2_001.fastq.gz	39345	39345	38404	38404	37932	37932	16882	16882	16882	16882
e01936-C-20240611	e01936-C-20240611	3	e01936-C_S196_L001_R1_001.fastq.gz	e01936-C_S196_L001_R2_001.fastq.gz	19736	19736	18618	18618	15659	15659	18	18	18	18
e01937-A-20240611	e01937-A-20240611	3	e01937-A_S21_L001_R1_001.fastq.gz	e01937-A_S21_L001_R2_001.fastq.gz	51112	51112	50404	50404	48656	48656	43192	43192	43192	43192
e01937-B-20240611	e01937-B-20240611	3	e01937-B_S109_L001_R1_001.fastq.gz	e01937-B_S109_L001_R2_001.fastq.gz	80567	80567	79690	79690	77539	77539	76990	76990	76990	76990
e01937-C-20240611	e01937-C-20240611	3	e01937-C_S197_L001_R1_001.fastq.gz	e01937-C_S197_L001_R2_001.fastq.gz	31971	31971	28984	28984	26209	26209	24569	24569	24569	24569
e01938-A-20240611	e01938-A-20240611	3	e01938-A_S22_L001_R1_001.fastq.gz	e01938-A_S22_L001_R2_001.fastq.gz	12829	12829	12670	12670	5048	5048	4839	4839	4839	4839
e01938-B-20240611	e01938-B-20240611	3	e01938-B_S110_L001_R1_001.fastq.gz	e01938-B_S110_L001_R2_001.fastq.gz	27445	27445	27123	27123	20486	20486	19809	19809	18693	18693
e01938-C-20240611	e01938-C-20240611	3	e01938-C_S198_L001_R1_001.fastq.gz	e01938-C_S198_L001_R2_001.fastq.gz	15132	15132	14886	14886	10798	10798	10640	10640	10640	10640
e01939-A-20240611	e01939-A-20240611	3	e01939-A_S23_L001_R1_001.fastq.gz	e01939-A_S23_L001_R2_001.fastq.gz	38911	38911	38367	38367	36855	36855	23826	23826	23826	23826
e01939-B-20240611	e01939-B-20240611	3	e01939-B_S111_L001_R1_001.fastq.gz	e01939-B_S111_L001_R2_001.fastq.gz	49775	49775	49117	49117	46545	46545	27760	27760	27760	27760
e01939-C-20240611	e01939-C-20240611	3	e01939-C_S199_L001_R1_001.fastq.gz	e01939-C_S199_L001_R2_001.fastq.gz	39251	39251	38692	38692	34094	34094	24890	24890	24837	24837
e01940-A-20240611	e01940-A-20240611	3	e01940-A_S24_L001_R1_001.fastq.gz	e01940-A_S24_L001_R2_001.fastq.gz	48041	48041	47509	47509	47114	47114	43280	43280	42957	42957
e01940-B-20240611	e01940-B-20240611	3	e01940-B_S112_L001_R1_001.fastq.gz	e01940-B_S112_L001_R2_001.fastq.gz	78297	78297	77403	77403	76291	76291	71555	71555	71423	71423
e01940-C-20240611	e01940-C-20240611	3	e01940-C_S200_L001_R1_001.fastq.gz	e01940-C_S200_L001_R2_001.fastq.gz	29786	29786	28194	28194	26226	26226	21688	21688	21460	21460
e01941-A-20240611	e01941-A-20240611	3	e01941-A_S25_L001_R1_001.fastq.gz	e01941-A_S25_L001_R2_001.fastq.gz	731	731	708	708	460	460	9	9	9	9
e01941-B-20240611	e01941-B-20240611	3	e01941-B_S113_L001_R1_001.fastq.gz	e01941-B_S113_L001_R2_001.fastq.gz	2535	2535	2410	2410	555	555	97	97	97	97
e01941-C-20240611	e01941-C-20240611	3	e01941-C_S201_L001_R1_001.fastq.gz	e01941-C_S201_L001_R2_001.fastq.gz	7982	7982	6982	6982	829	829	0	0	0	0
e01942-A-20240611	e01942-A-20240611	3	e01942-A_S26_L001_R1_001.fastq.gz	e01942-A_S26_L001_R2_001.fastq.gz	7218	7218	7050	7050	6779	6779	2847	2847	2847	2847
e01942-B-20240611	e01942-B-20240611	3	e01942-B_S114_L001_R1_001.fastq.gz	e01942-B_S114_L001_R2_001.fastq.gz	47304	47304	46619	46619	46178	46178	30020	30020	25585	25585
e01942-C-20240611	e01942-C-20240611	3	e01942-C_S202_L001_R1_001.fastq.gz	e01942-C_S202_L001_R2_001.fastq.gz	34460	34460	32914	32914	31199	31199	26361	26361	26124	26124
e01943-A-20240611	e01943-A-20240611	3	e01943-A_S27_L001_R1_001.fastq.gz	e01943-A_S27_L001_R2_001.fastq.gz	76083	76083	75339	75339	74979	74979	73891	73891	73724	73724
e01943-B-20240611	e01943-B-20240611	3	e01943-B_S115_L001_R1_001.fastq.gz	e01943-B_S115_L001_R2_001.fastq.gz	85926	85926	85034	85034	83088	83088	81159	81159	81027	81027
e01943-C-20240611	e01943-C-20240611	3	e01943-C_S203_L001_R1_001.fastq.gz	e01943-C_S203_L001_R2_001.fastq.gz	67063	67063	65519	65519	64209	64209	62399	62399	62399	62399
e01944-A-20240611	e01944-A-20240611	3	e01944-A_S28_L001_R1_001.fastq.gz	e01944-A_S28_L001_R2_001.fastq.gz	54334	54334	53715	53715	53382	53382	51046	51046	50997	50997
e01944-B-20240611	e01944-B-20240611	3	e01944-B_S116_L001_R1_001.fastq.gz	e01944-B_S116_L001_R2_001.fastq.gz	57823	57823	57202	57202	56818	56818	53075	53075	53075	53075
e01944-C-20240611	e01944-C-20240611	3	e01944-C_S204_L001_R1_001.fastq.gz	e01944-C_S204_L001_R2_001.fastq.gz	12306	12306	11847	11847	5777	5777	5597	5597	5597	5597
e01945-A-20240611	e01945-A-20240611	3	e01945-A_S29_L001_R1_001.fastq.gz	e01945-A_S29_L001_R2_001.fastq.gz	28456	28456	28102	28102	26222	26222	21093	21093	21093	21093
e01945-B-20240611	e01945-B-20240611	3	e01945-B_S117_L001_R1_001.fastq.gz	e01945-B_S117_L001_R2_001.fastq.gz	30987	30987	30648	30648	30099	30099	26489	26489	26489	26489
e01945-C-20240611	e01945-C-20240611	3	e01945-C_S205_L001_R1_001.fastq.gz	e01945-C_S205_L001_R2_001.fastq.gz	12781	12781	11234	11234	6491	6491	3392	3392	3392	3392
e01946-A-20240611	e01946-A-20240611	3	e01946-A_S30_L001_R1_001.fastq.gz	e01946-A_S30_L001_R2_001.fastq.gz	28895	28895	28466	28466	25943	25943	19537	19537	19537	19537
e01946-B-20240611	e01946-B-20240611	3	e01946-B_S118_L001_R1_001.fastq.gz	e01946-B_S118_L001_R2_001.fastq.gz	44641	44641	44119	44119	41736	41736	35313	35313	35271	35271
e01946-C-20240611	e01946-C-20240611	3	e01946-C_S206_L001_R1_001.fastq.gz	e01946-C_S206_L001_R2_001.fastq.gz	39068	39068	38589	38589	37017	37017	31529	31529	31529	31529
e01947-A-20240611	e01947-A-20240611	3	e01947-A_S31_L001_R1_001.fastq.gz	e01947-A_S31_L001_R2_001.fastq.gz	7142	7142	7034	7034	725	725	0	0	0	0
e01947-B-20240611	e01947-B-20240611	3	e01947-B_S119_L001_R1_001.fastq.gz	e01947-B_S119_L001_R2_001.fastq.gz	54	54	53	53	35	35	0	0	0	0
e01947-C-20240611	e01947-C-20240611	3	e01947-C_S207_L001_R1_001.fastq.gz	e01947-C_S207_L001_R2_001.fastq.gz	9115	9115	8902	8902	2566	2566	0	0	0	0
e01948-A-20240611	e01948-A-20240611	3	e01948-A_S32_L001_R1_001.fastq.gz	e01948-A_S32_L001_R2_001.fastq.gz	4338	4338	4260	4260	102	102	31	31	31	31
e01948-B-20240611	e01948-B-20240611	3	e01948-B_S120_L001_R1_001.fastq.gz	e01948-B_S120_L001_R2_001.fastq.gz	1169	1169	1110	1110	721	721	50	50	50	50
e01948-C-20240611	e01948-C-20240611	3	e01948-C_S208_L001_R1_001.fastq.gz	e01948-C_S208_L001_R2_001.fastq.gz	7826	7826	6588	6588	2385	2385	15	15	15	15
e01949-A-20240611	e01949-A-20240611	3	e01949-A_S33_L001_R1_001.fastq.gz	e01949-A_S33_L001_R2_001.fastq.gz	23536	23536	23221	23221	23010	23010	7202	7202	7202	7202
e01949-B-20240611	e01949-B-20240611	3	e01949-B_S121_L001_R1_001.fastq.gz	e01949-B_S121_L001_R2_001.fastq.gz	48957	48957	48401	48401	48123	48123	30452	30452	30452	30452
e01949-C-20240611	e01949-C-20240611	3	e01949-C_S209_L001_R1_001.fastq.gz	e01949-C_S209_L001_R2_001.fastq.gz	29506	29506	29098	29098	28399	28399	10152	10152	10152	10152
e01950-A-20240611	e01950-A-20240611	3	e01950-A_S34_L001_R1_001.fastq.gz	e01950-A_S34_L001_R2_001.fastq.gz	11938	11938	11811	11811	11764	11764	6877	6877	6877	6874
e01950-B-20240611	e01950-B-20240611	3	e01950-B_S122_L001_R1_001.fastq.gz	e01950-B_S122_L001_R2_001.fastq.gz	5990	5990	5915	5915	5893	5893	56	56	56	56
e01950-C-20240611	e01950-C-20240611	3	e01950-C_S210_L001_R1_001.fastq.gz	e01950-C_S210_L001_R2_001.fastq.gz	6178	6178	6122	6122	5873	5873	5052	5052	5052	5052
e01951-A-20240611	e01951-A-20240611	3	e01951-A_S35_L001_R1_001.fastq.gz	e01951-A_S35_L001_R2_001.fastq.gz	28309	28309	27999	27999	25870	25870	19817	19817	19266	19266
e01951-B-20240611	e01951-B-20240611	3	e01951-B_S123_L001_R1_001.fastq.gz	e01951-B_S123_L001_R2_001.fastq.gz	55334	55334	54767	54767	53506	53506	38199	38199	38199	38199
e01951-C-20240611	e01951-C-20240611	3	e01951-C_S211_L001_R1_001.fastq.gz	e01951-C_S211_L001_R2_001.fastq.gz	22425	22425	22179	22179	16323	16323	5887	5887	5887	5887
e01952-A-20240611	e01952-A-20240611	3	e01952-A_S36_L001_R1_001.fastq.gz	e01952-A_S36_L001_R2_001.fastq.gz	1023	1023	915	915	876	876	4	4	4	4
e01952-B-20240611	e01952-B-20240611	3	e01952-B_S124_L001_R1_001.fastq.gz	e01952-B_S124_L001_R2_001.fastq.gz	1503	1503	1475	1475	524	524	46	46	46	46
e01952-C-20240611	e01952-C-20240611	3	e01952-C_S212_L001_R1_001.fastq.gz	e01952-C_S212_L001_R2_001.fastq.gz	5389	5389	433	433	221	221	8	8	8	8
e01953-A-20240611	e01953-A-20240611	3	e01953-A_S37_L001_R1_001.fastq.gz	e01953-A_S37_L001_R2_001.fastq.gz	35986	35986	35276	35276	35003	35003	18176	18176	18000	18000
e01953-B-20240611	e01953-B-20240611	3	e01953-B_S125_L001_R1_001.fastq.gz	e01953-B_S125_L001_R2_001.fastq.gz	62789	62789	61836	61836	60614	60614	41755	41755	41616	41616
e01953-C-20240611	e01953-C-20240611	3	e01953-C_S213_L001_R1_001.fastq.gz	e01953-C_S213_L001_R2_001.fastq.gz	36478	36478	35451	35451	33341	33341	16974	16974	16974	16974
e01954-A-20240611	e01954-A-20240611	3	e01954-A_S38_L001_R1_001.fastq.gz	e01954-A_S38_L001_R2_001.fastq.gz	24562	24562	24049	24049	22195	22195	5835	5835	5835	5835
e01954-B-20240611	e01954-B-20240611	3	e01954-B_S126_L001_R1_001.fastq.gz	e01954-B_S126_L001_R2_001.fastq.gz	54144	54144	53282	53282	52323	52323	33192	33192	33162	33162
e01954-C-20240611	e01954-C-20240611	3	e01954-C_S214_L001_R1_001.fastq.gz	e01954-C_S214_L001_R2_001.fastq.gz	35288	35288	34489	34489	33796	33796	14513	14513	14513	14513
e01955-A-20240611	e01955-A-20240611	3	e01955-A_S39_L001_R1_001.fastq.gz	e01955-A_S39_L001_R2_001.fastq.gz	5012	5012	4898	4898	4845	4845	2090	2090	2090	2090
e01955-B-20240611	e01955-B-20240611	3	e01955-B_S127_L001_R1_001.fastq.gz	e01955-B_S127_L001_R2_001.fastq.gz	13445	13445	13203	13203	11599	11599	5214	5214	5214	5214
e01955-C-20240611	e01955-C-20240611	3	e01955-C_S215_L001_R1_001.fastq.gz	e01955-C_S215_L001_R2_001.fastq.gz	4731	4731	4644	4644	4129	4129	2128	2128	2128	2128
e01956-A-20240611	e01956-A-20240611	3	e01956-A_S40_L001_R1_001.fastq.gz	e01956-A_S40_L001_R2_001.fastq.gz	2460	2460	2271	2271	1089	1089	980	980	980	980
e01956-B-20240611	e01956-B-20240611	3	e01956-B_S128_L001_R1_001.fastq.gz	e01956-B_S128_L001_R2_001.fastq.gz	8077	8077	7990	7990	763	763	67	67	67	67
e01956-C-20240611	e01956-C-20240611	3	e01956-C_S216_L001_R1_001.fastq.gz	e01956-C_S216_L001_R2_001.fastq.gz	8973	8973	7545	7545	2833	2833	19	19	19	19
e01957-A-20240611	e01957-A-20240611	3	e01957-A_S41_L001_R1_001.fastq.gz	e01957-A_S41_L001_R2_001.fastq.gz	1301	1301	1243	1243	130	130	55	55	55	55
e01957-B-20240611	e01957-B-20240611	3	e01957-B_S129_L001_R1_001.fastq.gz	e01957-B_S129_L001_R2_001.fastq.gz	6853	6853	6734	6734	363	363	204	204	204	204
e01957-C-20240611	e01957-C-20240611	3	e01957-C_S217_L001_R1_001.fastq.gz	e01957-C_S217_L001_R2_001.fastq.gz	7133	7133	4811	4811	4488	4488	41	41	41	41
e01958-A-20240611	e01958-A-20240611	3	e01958-A_S42_L001_R1_001.fastq.gz	e01958-A_S42_L001_R2_001.fastq.gz	24564	24564	24073	24073	23714	23714	12244	12244	12244	12244
e01958-B-20240611	e01958-B-20240611	3	e01958-B_S130_L001_R1_001.fastq.gz	e01958-B_S130_L001_R2_001.fastq.gz	30598	30598	29977	29977	27893	27893	12592	12592	12592	12592
e01958-C-20240611	e01958-C-20240611	3	e01958-C_S218_L001_R1_001.fastq.gz	e01958-C_S218_L001_R2_001.fastq.gz	29071	29071	28220	28220	27764	27764	13302	13302	13302	13302
e01959-A-20240611	e01959-A-20240611	3	e01959-A_S43_L001_R1_001.fastq.gz	e01959-A_S43_L001_R2_001.fastq.gz	22401	22401	21843	21843	21516	21516	7867	7867	7810	7810
e01959-B-20240611	e01959-B-20240611	3	e01959-B_S131_L001_R1_001.fastq.gz	e01959-B_S131_L001_R2_001.fastq.gz	36161	36161	35362	35362	34901	34901	16572	16572	16572	16572
e01959-C-20240611	e01959-C-20240611	3	e01959-C_S219_L001_R1_001.fastq.gz	e01959-C_S219_L001_R2_001.fastq.gz	26299	26299	25411	25411	24919	24919	2183	2183	2183	2183
e01960-A-20240611	e01960-A-20240611	3	e01960-A_S44_L001_R1_001.fastq.gz	e01960-A_S44_L001_R2_001.fastq.gz	2787	2787	2736	2736	2270	2270	1347	1347	1333	1333
e01960-B-20240611	e01960-B-20240611	3	e01960-B_S132_L001_R1_001.fastq.gz	e01960-B_S132_L001_R2_001.fastq.gz	9117	9117	8899	8899	8699	8699	3515	3515	3515	3515
e01960-C-20240611	e01960-C-20240611	3	e01960-C_S220_L001_R1_001.fastq.gz	e01960-C_S220_L001_R2_001.fastq.gz	1612	1612	1593	1593	743	743	49	49	49	49
e01961-A-20240611	e01961-A-20240611	3	e01961-A_S45_L001_R1_001.fastq.gz	e01961-A_S45_L001_R2_001.fastq.gz	43	43	40	40	28	28	26	26	26	26
e01961-B-20240611	e01961-B-20240611	3	e01961-B_S133_L001_R1_001.fastq.gz	e01961-B_S133_L001_R2_001.fastq.gz	136	136	136	136	54	54	0	0	0	0
e01961-C-20240611	e01961-C-20240611	3	e01961-C_S221_L001_R1_001.fastq.gz	e01961-C_S221_L001_R2_001.fastq.gz	375	375	341	341	166	166	0	0	0	0
e01962-A-20240611	e01962-A-20240611	3	e01962-A_S46_L001_R1_001.fastq.gz	e01962-A_S46_L001_R2_001.fastq.gz	12800	12800	12657	12657	12092	12092	6326	6326	392	392
e01962-B-20240611	e01962-B-20240611	3	e01962-B_S134_L001_R1_001.fastq.gz	e01962-B_S134_L001_R2_001.fastq.gz	20742	20742	20499	20499	19713	19713	13071	13071	13071	13071
e01962-C-20240611	e01962-C-20240611	3	e01962-C_S222_L001_R1_001.fastq.gz	e01962-C_S222_L001_R2_001.fastq.gz	6328	6328	5608	5608	4752	4752	106	106	106	106
e01963-A-20240611	e01963-A-20240611	3	e01963-A_S47_L001_R1_001.fastq.gz	e01963-A_S47_L001_R2_001.fastq.gz	28228	28228	27916	27916	27575	27575	18243	18243	18243	18243
e01963-B-20240611	e01963-B-20240611	3	e01963-B_S135_L001_R1_001.fastq.gz	e01963-B_S135_L001_R2_001.fastq.gz	17676	17676	17456	17456	13631	13631	849	849	849	849
e01963-C-20240611	e01963-C-20240611	3	e01963-C_S223_L001_R1_001.fastq.gz	e01963-C_S223_L001_R2_001.fastq.gz	23519	23519	23198	23198	19226	19226	11031	11031	11031	11031
e01964-A-20240611	e01964-A-20240611	3	e01964-A_S48_L001_R1_001.fastq.gz	e01964-A_S48_L001_R2_001.fastq.gz	2768	2768	2200	2200	32	32	15	15	15	15
e01964-B-20240611	e01964-B-20240611	3	e01964-B_S136_L001_R1_001.fastq.gz	e01964-B_S136_L001_R2_001.fastq.gz	627	627	139	139	92	92	59	59	59	59
e01964-C-20240611	e01964-C-20240611	3	e01964-C_S224_L001_R1_001.fastq.gz	e01964-C_S224_L001_R2_001.fastq.gz	7397	7397	6121	6121	1218	1218	9	9	9	9
e01965-A-20240611	e01965-A-20240611	3	e01965-A_S49_L001_R1_001.fastq.gz	e01965-A_S49_L001_R2_001.fastq.gz	29180	29180	28839	28839	28672	28672	17609	17609	17609	17609
e01965-B-20240611	e01965-B-20240611	3	e01965-B_S137_L001_R1_001.fastq.gz	e01965-B_S137_L001_R2_001.fastq.gz	27721	27721	27349	27349	24600	24600	8524	8524	8524	8524
e01965-C-20240611	e01965-C-20240611	3	e01965-C_S225_L001_R1_001.fastq.gz	e01965-C_S225_L001_R2_001.fastq.gz	26839	26839	25574	25574	24694	24694	6986	6986	6986	6986
e01966-A-20240611	e01966-A-20240611	3	e01966-A_S50_L001_R1_001.fastq.gz	e01966-A_S50_L001_R2_001.fastq.gz	2938	2938	2884	2884	1186	1186	22	22	22	22
e01966-B-20240611	e01966-B-20240611	3	e01966-B_S138_L001_R1_001.fastq.gz	e01966-B_S138_L001_R2_001.fastq.gz	2824	2824	2774	2774	525	525	30	30	30	30
e01966-C-20240611	e01966-C-20240611	3	e01966-C_S226_L001_R1_001.fastq.gz	e01966-C_S226_L001_R2_001.fastq.gz	29682	29682	29336	29336	26482	26482	24998	24998	24605	24605
e01967-A-20240611	e01967-A-20240611	3	e01967-A_S51_L001_R1_001.fastq.gz	e01967-A_S51_L001_R2_001.fastq.gz	21857	21857	21343	21343	18547	18547	35	35	35	35
e01967-B-20240611	e01967-B-20240611	3	e01967-B_S139_L001_R1_001.fastq.gz	e01967-B_S139_L001_R2_001.fastq.gz	57147	57147	56310	56310	54435	54435	31484	31484	31484	31484
e01967-C-20240611	e01967-C-20240611	3	e01967-C_S227_L001_R1_001.fastq.gz	e01967-C_S227_L001_R2_001.fastq.gz	30046	30046	29565	29565	26448	26448	7787	7787	7787	7787
e01968-A-20240611	e01968-A-20240611	3	e01968-A_S52_L001_R1_001.fastq.gz	e01968-A_S52_L001_R2_001.fastq.gz	28168	28168	27706	27706	26607	26607	11474	11474	11474	10466
e01968-B-20240611	e01968-B-20240611	3	e01968-B_S140_L001_R1_001.fastq.gz	e01968-B_S140_L001_R2_001.fastq.gz	33238	33238	32613	32613	30520	30520	5885	5885	5885	821
e01968-C-20240611	e01968-C-20240611	3	e01968-C_S228_L001_R1_001.fastq.gz	e01968-C_S228_L001_R2_001.fastq.gz	25698	25698	25253	25253	24007	24007	5092	5092	5092	4789
e01969-A-20240611	e01969-A-20240611	3	e01969-A_S53_L001_R1_001.fastq.gz	e01969-A_S53_L001_R2_001.fastq.gz	30368	30368	29801	29801	29445	29445	9258	9258	9258	9258
e01969-B-20240611	e01969-B-20240611	3	e01969-B_S141_L001_R1_001.fastq.gz	e01969-B_S141_L001_R2_001.fastq.gz	45534	45534	44689	44689	44253	44253	15826	15826	15826	15826
e01969-C-20240611	e01969-C-20240611	3	e01969-C_S229_L001_R1_001.fastq.gz	e01969-C_S229_L001_R2_001.fastq.gz	35777	35777	35171	35171	32739	32739	9978	9978	9978	9978
e01970-A-20240611	e01970-A-20240611	3	e01970-A_S54_L001_R1_001.fastq.gz	e01970-A_S54_L001_R2_001.fastq.gz	42410	42410	41682	41682	41269	41269	28964	28964	28895	28895
e01970-B-20240611	e01970-B-20240611	3	e01970-B_S142_L001_R1_001.fastq.gz	e01970-B_S142_L001_R2_001.fastq.gz	51785	51785	51288	51288	51035	51035	44401	44401	44401	44401
e01970-C-20240611	e01970-C-20240611	3	e01970-C_S230_L001_R1_001.fastq.gz	e01970-C_S230_L001_R2_001.fastq.gz	23273	23273	22714	22714	22475	22475	20330	20330	20330	20330
e01971-A-20240611	e01971-A-20240611	3	e01971-A_S55_L001_R1_001.fastq.gz	e01971-A_S55_L001_R2_001.fastq.gz	28739	28739	27997	27997	24763	24763	13470	13470	13470	13351
